[INFO] [launch]: All log files can be found below /home/xubu22/.ros/log/2023-04-11-12-38-05-830345-xubu22-Prestige-15-A10SC-22067
[INFO] [launch]: Default logging verbosity is set to INFO
WARNING: No valid Webots directory specified in `ROS2_WEBOTS_HOME` and `WEBOTS_HOME`, fallback to default installation folder /usr/local/webots.
[INFO] [fk_srv-1]: process started with pid [22069]
[INFO] [ik_srv-2]: process started with pid [22071]
[INFO] [walking_stabilization_controller-3]: process started with pid [22073]
[INFO] [webots-4]: process started with pid [22075]
[INFO] [driver-5]: process started with pid [22077]
[INFO] [walking_pattern_generator-6]: process started with pid [22081]
[driver-5] Cannot connect to Webots instance on socket "/tmp/webots-1234/ipc/ROBOTIS_OP2/extern", retrying for another 50 seconds...
[driver-5] [WebotsRobotHandler]: 0.0343027    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0309238    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.033236    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0345614    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0283287    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0322795    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0306706    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0367022    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0349104    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0291753    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0363927    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.034198    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0248089    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0372851    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.031316    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0270972    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0390823    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0379705    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0269098    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0319533    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0374668    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0277145    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.029413    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0301538    max: 0.041738    min: 0.0218713
[driver-5] [WebotsRobotHandler]: 0.0372758    max: 0.041738    min: 0.0218713
